chr1	15970195	15988181	+
chr1	15988442	15989870	+
chr1	15994752	16004235	+
chr1	16008808	16018874	+
chr1	16034051	16043735	+
chr1	16057309	16155210	+
chr1	16157330	16159265	+
chr1	16161884	16197853	+
chr1	16198358	16352574	+
chr1	16398146	16408507	+
chr1	16408584	16440671	+
chr1	16460079	16460947	+
chr1	16468482	16514644	+
chr1	16515755	16520693	+
chr1	16521797	16539065	+
chr1	16539576	16548913	+
chr1	16548988	16617390	+
chr1	16617730	16645621	+
chr1	16650290	16656878	+
chr1	16667525	16673002	+
chr1	16673513	16681254	+
chr1	16681329	16701545	+
chr1	16705595	16740272	+
chr1	16972980	16978925	+
chr1	17005092	17158196	+
chr1	17158285	17189782	+
chr1	17197618	17205125	+
chr1	17246006	17249097	+
chr1	17284234	17308194	+
chr1	17364005	17372195	+
chr1	17401700	17406759	+
chr1	17407383	17539834	+
chr1	17697875	17717686	+
chr1	17749979	17755312	+
chr1	17827064	18065656	+
chr1	18074413	18107745	+
chr1	18378484	18385828	+
chr1	18388515	18480981	+
chr1	18486127	18513117	+
chr1	18513384	18595413	+
chr1	18595637	18631005	+
chr1	18748867	19210500	+
chr1	19240705	19251538	+
chr1	19260129	19297079	+
chr1	19297904	19312325	+
chr1	19329301	19424383	+
chr1	19424672	19510592	+
chr1	19510734	19596976	+
chr1	19658457	19665286	+
chr1	19679563	19814366	+
chr1	19819503	19882512	+
chr1	19912946	19970968	+
chr1	19971270	20028178	+
chr1	20091191	20139325	+
chr1	20150387	20154337	+
chr1	20160569	20186084	+
chr1	20196049	20243094	+
chr1	20244656	20290918	+
chr1	20354895	20525988	+
chr1	20526752	20552438	+
chr1	20555011	20588947	+
chr1	20618909	20633454	+
chr1	20651512	20732879	+
chr1	20733953	20841240	+
chr1	20841303	21161474	+
chr1	21162082	21266081	+
chr1	21267252	21293289	+
chr1	21299775	21397986	+
chr1	21398363	21415897	+
chr1	21417493	21428302	+
chr1	21429537	21434317	+
chr1	21437559	21440127	+
chr1	21485006	21509371	+
chr1	21578413	21586471	+
chr1	21591188	21741139	+
chr1	21741196	21768268	+
chr1	21768576	21812264	+
chr1	21825222	21908097	+
chr1	21908581	21977020	+
chr1	21998643	22001655	+
chr1	22012540	22025187	+
chr1	22031224	22052626	+
chr1	22092947	22100612	+
chr1	22101361	22266238	+
chr1	22266301	22451850	+
chr1	22531158	22563563	+
chr1	22603595	22636505	+
chr1	22639609	22643629	+
chr1	22648111	22652761	+
chr1	22661539	22710838	+
chr1	22921501	23019447	+
chr1	23083690	23140324	+
chr1	23141143	23162703	+
chr1	23162811	23163952	+
chr1	23164054	23244764	+
chr1	23245225	23368996	+
chr1	23371840	23410831	+
chr1	23412147	23538034	+
chr1	23538314	23581494	+
chr1	23640569	23670293	+
chr1	23680260	23691778	+
chr1	23696426	23743154	+
chr1	23762060	23778404	+
chr1	23788233	23790969	+
chr1	23795540	23907110	+
chr1	23907886	23929069	+
chr1	23929148	23959108	+
chr1	23963463	24040834	+
chr1	24086800	24200239	+
chr1	24211694	24227916	+
chr1	24228031	24319321	+
chr1	24364483	24415793	+
chr1	24472977	24502350	+
chr1	24541041	24556110	+
chr1	24609329	24631715	+
chr1	24673268	24745356	+
chr1	24844325	24961344	+
chr1	24963098	25023502	+
chr1	25023587	25208138	+
chr1	25208870	25247836	+
chr1	25248322	25272392	+
chr1	25330446	25337916	+
chr1	25362362	25398720	+
chr1	25399199	25430857	+
chr1	25500210	25543579	+
chr1	25568887	25581477	+
chr1	25590357	25617467	+
chr1	25786208	25800175	+
chr1	25832943	25859612	+
chr1	25863421	25877495	+
chr1	25877606	25887359	+
chr1	25887611	25888969	+
chr1	25889110	25911748	+
chr1	25911823	25964196	+
chr1	25964301	26006005	+
chr1	26006131	26006215	+
chr1	26006300	26019883	+
chr1	26036465	26071577	+
chr1	26071678	26111164	+
chr1	26125544	26159019	+
chr1	26162629	26169870	+
chr1	26172061	26177402	+
chr1	26189887	26190560	+
chr1	26202969	26209740	+
chr1	26229841	26234152	+
chr1	26279039	26279175	+
chr1	26281523	26317956	+
chr1	26320524	26326687	+
chr1	26327034	26410777	+
chr1	26429723	26432281	+
chr1	26471295	26472449	+
chr1	26475973	26529760	+
chr1	26575031	26647446	+
chr1	26647682	26696032	+
chr1	26782105	26787471	+
chr1	26798399	26814821	+
chr1	26815113	26826709	+
chr1	26857603	26863137	+
chr1	26864458	26876132	+
chr1	26878246	26900237	+
chr1	26946863	26980164	+
chr1	26980976	26983627	+
chr1	26984025	26993706	+
chr1	27000899	27176750	+
chr1	27177278	27206929	+
chr1	27207797	27211264	+
chr1	27211485	27234515	+
chr1	27308634	27311239	+
chr1	27311839	27322144	+
chr1	27336401	27342019	+
chr1	27353938	27389467	+
chr1	27390146	27392643	+
chr1	27395815	27457197	+
chr1	27459583	27525804	+
chr1	27530562	27649418	+
chr1	27649611	27669467	+
chr1	27703064	27725978	+
chr1	27763123	27773182	+
chr1	27824453	27824537	+
chr1	27824644	27830777	+
chr1	27851677	27872542	+
chr1	27886686	27934992	+
chr1	27959158	27959461	+
chr1	27968097	28091275	+
chr1	28091382	28109738	+
chr1	28110299	28236108	+
chr1	28246907	28247143	+
chr1	28247569	28259526	+
chr1	28282492	28329001	+
chr1	28335968	28369581	+
chr1	28500370	28505942	+
chr1	28539301	28544459	+
chr1	28546543	28553084	+
chr1	28578546	28592199	+
chr1	28595444	28643227	+
chr1	28648582	28648599	+
chr1	28648734	28668731	+
chr1	28719354	28736620	+
chr1	28769776	28812141	+
chr1	28871268	28887090	+
chr1	29120047	29223932	+
chr1	29224817	29236515	+
chr1	29326814	29432480	+
chr1	29432563	29884901	+
chr1	29885006	30140262	+
chr1	30141608	30226522	+
chr1	30226616	30415824	+
chr1	30421109	30718503	+
chr1	30726828	30824227	+
chr1	30834285	30843822	+
chr1	30844111	30858157	+
chr1	30860255	31036733	+
chr1	31037241	31050871	+
chr1	31051035	31296981	+
chr1	31364954	31409564	+
chr1	31434681	31500084	+
chr1	31540886	31576484	+
chr1	31587687	31617685	+
chr1	31632519	31644048	+
chr1	31660163	31789129	+
chr1	31791323	31933019	+
chr1	31933976	32013828	+
chr1	32060851	32072030	+
chr1	32102867	32108037	+
chr1	32176569	32179685	+
chr1	32198286	32200385	+
chr1	32205388	32205660	+
chr1	32208688	32209093	+
chr1	32216197	32221927	+
chr1	32231605	32247232	+
chr1	32248857	32251238	+
chr1	32286166	32292085	+
chr1	32333636	32351520	+
chr1	32364313	32421978	+
chr1	32422320	32457834	+
chr1	32458136	32465056	+
chr1	32605940	32639950	+
chr1	32640053	32651141	+
chr1	32686212	32741884	+
chr1	32774971	32816766	+
chr1	32858880	32885993	+
chr1	32898442	32973552	+
chr1	32974464	32979946	+
chr1	32980473	32986951	+
chr1	33032470	33081103	+
chr1	33120531	33162850	+
chr1	33166299	33256544	+
chr1	33300720	33307347	+
chr1	33349246	33350351	+
chr1	33363246	33466248	+
chr1	33468955	33472644	+
chr1	33496508	33838522	+
chr1	33840141	33860474	+
chr1	33864792	33868952	+
chr1	33885459	34112948	+
chr1	34113064	34166882	+
chr1	34219132	34755046	+
chr1	34758513	34759740	+
chr1	34763725	34781188	+
chr1	34786370	34792997	+
chr1	34795748	34850693	+
chr1	34851556	35053467	+
chr1	35059272	35059785	+
chr1	35115860	35122021	+
chr1	35122485	35195968	+
chr1	35196063	35268966	+
chr1	35422059	35509741	+
chr1	35511439	35557472	+
chr1	35567275	35573369	+
chr1	35595329	35739388	+
chr1	35743577	35808171	+
chr1	35857891	35869807	+
chr1	35929611	35930717	+
chr1	36072501	36084074	+
chr1	36088276	36088874	+
chr1	36093933	36155578	+
chr1	36180850	36191914	+
chr1	36192171	36224415	+
chr1	36305358	36306386	+
chr1	36329222	36630334	+
chr1	36630858	36773139	+
chr1	36775769	37161562	+
chr1	37161635	37203609	+
chr1	37203717	37330851	+
chr1	37330997	37474551	+
chr1	37484380	37544762	+
chr1	37545295	37556246	+
chr1	37556500	37556918	+
chr1	37566858	37692417	+
chr1	37709720	37776669	+
chr1	37779419	37793801	+
chr1	37801138	37806978	+
chr1	37809455	37840985	+
chr1	37841677	37860696	+
chr1	37861581	37884236	+
chr1	37884318	37885022	+
chr1	37885118	37953507	+
chr1	37953781	37991461	+
chr1	37991570	38009257	+
chr1	38024825	38047313	+
chr1	38119026	38396658	+
chr1	38396766	38475195	+
chr1	38476485	38708930	+
chr1	38710891	38859999	+
chr1	38919397	38926869	+
chr1	38926978	38991222	+
chr1	39006060	39026317	+
chr1	39034637	39081315	+
chr1	39487178	39491645	+
chr1	39525936	39565159	+
chr1	39573204	39633415	+
chr1	39633904	39692181	+
chr1	39763915	39788975	+
chr1	39790172	39897744	+
chr1	39899099	39955111	+
chr1	39969969	40040232	+
chr1	40072650	40132763	+
chr1	40133449	40161372	+
chr1	40240922	40245946	+
chr1	40251692	40258106	+
chr1	40294185	40344849	+
chr1	40423327	40450101	+
chr1	40463719	40464318	+
chr1	40466768	40473054	+
chr1	40474060	40477214	+
chr1	40496344	40508740	+
chr1	40516557	40531560	+
chr1	40548170	40563533	+
chr1	40563660	40691569	+
chr1	40771604	40784011	+
chr1	40840453	40863913	+
chr1	40876671	40939660	+
chr1	40939768	40979334	+
chr1	41012566	41014589	+
chr1	41043891	41098637	+
chr1	41099137	41242372	+
chr1	41284862	41332110	+
chr1	41332245	41361921	+
chr1	41383591	41535442	+
chr1	41535869	41542068	+
chr1	41544311	41759140	+
chr1	41759228	42040596	+
chr1	42041730	42140634	+
chr1	42141392	42153420	+
chr1	42155825	42380794	+
chr1	42422579	42456116	+
chr1	42654665	42658424	+
chr1	42676759	42678734	+
chr1	42681660	42682426	+
chr1	42702350	42767268	+
chr1	42798231	42817123	+
chr1	42844990	42846572	+
chr1	42852478	42903231	+
chr1	42903913	42959048	+
chr1	42983359	42991437	+
chr1	42991545	43104085	+
chr1	43104498	43145152	+
chr1	43156397	43172148	+
chr1	43254359	43269993	+
chr1	43274003	43300992	+
chr1	43323109	43337806	+
chr1	43352773	43358954	+
chr1	43363204	43385112	+
chr1	43389156	43389881	+
chr1	43452651	43453926	+
chr1	43456996	43525186	+
chr1	43623667	43650157	+
chr1	43705516	43705823	+
chr1	43931166	43933319	+
chr1	43937242	43946938	+
chr1	43968023	43969999	+
chr1	43973370	43974486	+
chr1	43978296	43978942	+
chr1	43991171	43991358	+
chr1	43996529	44030442	+
chr1	44115914	44118849	+
chr1	44135141	44213454	+
chr1	44220682	44390721	+
chr1	44390824	44405193	+
chr1	44651725	44674691	+
chr1	44725592	44739817	+
chr1	44767768	44775250	+
chr1	44778780	44800224	+
chr1	44805991	44808481	+
chr1	44815586	44932322	+
chr1	44932432	44958556	+
chr1	44959396	45012146	+
chr1	45015576	45303909	+
chr1	45305620	45326904	+
chr1	45328534	45339669	+
chr1	45343976	45415019	+
chr1	45415345	45500052	+
chr1	45513383	45530926	+
chr1	45532140	45550542	+
chr1	45570050	45583845	+
chr1	45618905	45687213	+
chr1	45694444	45781276	+
chr1	45781958	45786986	+
chr1	46036125	46046817	+
chr1	46048369	46104949	+
chr1	46105176	46134530	+
chr1	46139082	46175072	+
chr1	46185959	46203333	+
chr1	46221262	46247687	+
chr1	46278474	46303630	+
chr1	46316777	46340176	+
chr1	46365153	46370585	+
chr1	46370956	46394264	+
chr1	46413849	46432128	+
chr1	46445522	46455822	+
chr1	46482476	46506995	+
chr1	46514227	46538695	+
chr1	46570256	46668854	+
chr1	46673595	46674035	+
chr1	46692099	46742328	+
chr1	46743134	46757837	+
chr1	46819414	46891638	+
chr1	46892831	47023567	+
chr1	47050752	47067487	+
chr1	47118320	47137434	+
chr1	47149742	47179249	+
chr1	47180340	47225796	+
chr1	47230751	47333796	+
chr1	47378840	47416071	+
chr1	47418053	47436016	+
chr1	47440692	47502503	+
chr1	47502640	47550195	+
chr1	47550754	47688462	+
chr1	47703384	47818065	+
chr1	47820238	48053544	+
chr1	48067202	48089367	+
chr1	48089635	48102067	+
chr1	48104708	48205964	+
chr1	48206844	48222684	+
chr1	48248645	48344208	+
chr1	48344316	48435966	+
chr1	48437224	48447935	+
chr1	48448043	49048315	+
chr1	49187586	49257410	+
chr1	49269286	49841820	+
chr1	49846401	49982214	+
chr1	49982296	49994317	+
chr1	49996219	50017091	+
chr1	50017504	50048013	+
chr1	50203787	50326130	+
chr1	50327008	50461468	+
chr1	50471151	50582403	+
chr1	50582512	50780339	+
chr1	50781151	50846467	+
chr1	50846838	50960744	+
chr1	50974634	51059836	+
chr1	51059906	51060017	+
chr1	51060104	51102233	+
chr1	51148087	51188462	+
chr1	51188552	51236270	+
chr1	51273456	51329653	+
chr1	51335325	51372269	+
chr1	51373225	51382307	+
chr1	51382415	51461720	+
chr1	51463417	51518308	+
chr1	51561630	51577178	+
chr1	51799155	51801027	+
chr1	51801308	51859777	+
chr1	51860136	51973409	+
chr1	51973536	51980472	+
chr1	51980815	51995739	+
chr1	51996040	52033390	+
chr1	52044280	52050917	+
chr1	52052684	52056124	+
chr1	52090717	52142093	+
chr1	52346687	52353486	+
chr1	52353878	52368676	+
chr1	52369245	52404563	+
chr1	52420840	52554817	+
chr1	52555274	52573113	+
chr1	52573817	52602371	+
chr1	52609052	52633343	+
chr1	52669684	52709121	+
chr1	52709443	52714398	+
chr1	52714696	52726466	+
chr1	52827343	52842510	+
chr1	52894999	52920421	+
chr1	52920597	52927228	+
chr1	53051704	53062051	+
chr1	53085503	53114575	+
chr1	53118610	53180920	+
chr1	53186901	53196428	+
chr1	53214198	53220662	+
chr1	53224254	53238609	+
chr1	53242784	53267934	+
chr1	53268602	53288023	+
chr1	53289707	53304535	+
chr1	53307463	53328232	+
chr1	53336510	53459398	+
chr1	53467489	53841546	+
chr1	53841833	53891238	+
chr1	53911087	53946076	+
chr1	53968169	54053586	+
chr1	54112520	54138372	+
chr1	54142981	54184040	+
chr1	54225465	54236439	+
chr1	54239064	54285404	+
chr1	54287372	54416255	+
chr1	54420861	54504667	+
chr1	54504771	54524823	+
chr1	54524932	54536795	+
chr1	54537759	54542256	+
chr1	54639193	54641753	+
chr1	54742658	54792884	+
chr1	54794906	54806062	+
chr1	54842253	54886874	+
chr1	54888851	54980791	+
chr1	54992294	54998932	+
chr1	55010884	55039547	+
chr1	55064853	55217860	+
chr1	55234178	55367465	+
chr1	55368775	55398513	+
chr1	55398621	55581036	+
chr1	55735003	55823806	+
chr1	55868249	55945086	+
chr1	55950120	56145720	+
chr1	56155225	56414962	+
chr1	56415967	56538451	+
chr1	56538912	56645321	+
chr1	56715336	56854805	+
chr1	56918222	56963885	+
chr1	56996758	57386575	+
chr1	57387451	57757083	+
chr1	57757177	57860531	+
chr1	57880906	58060138	+
chr1	58080275	58084418	+
chr1	58084560	58785159	+
chr1	58899595	58999675	+
chr1	59000495	59020386	+
chr1	59044615	59056642	+
chr1	59088196	59132472	+
chr1	59240556	59296637	+
chr1	59767676	59772794	+
chr1	59788849	59814785	+
chr1	59876379	60097414	+
chr1	60097977	60114874	+
chr1	60149680	60865258	+
chr1	61462794	61629030	+
chr1	61629122	61654193	+
chr1	61654909	61742476	+
chr1	62163921	62189130	+
chr1	62189954	62190521	+
chr1	62190927	62194830	+
chr1	62212329	62436296	+
chr1	62451805	62530635	+
chr1	62530874	62597486	+
chr1	62606160	62607765	+
chr1	62609585	62688481	+
chr1	62710695	62784134	+
chr1	62865514	62896008	+
chr1	62901640	62905179	+
chr1	62905483	63024206	+
chr1	63025659	63139249	+
chr1	63163154	63249919	+
chr1	63251772	63262112	+
chr1	63262708	63323040	+
chr1	63325127	63338262	+
chr1	63338373	63367589	+
chr1	63438563	63523371	+
chr1	63572694	63593275	+
chr1	63660246	63774021	+
chr1	64181499	64203626	+
chr1	64267369	64470791	+
chr1	64693059	64745094	+
chr1	64833233	64918442	+
chr1	64918684	64941978	+
chr1	64942366	65147548	+
chr1	65232146	65248218	+
chr1	65416007	65420586	+
chr1	65641560	65792513	+
chr1	66374580	66533382	+
chr1	66748300	66752458	+
chr1	66778788	66826941	+
chr1	66828559	66924894	+
chr1	66988620	67166399	+
chr1	67259980	67278051	+
chr1	67278780	67307363	+
chr1	67396901	67417213	+
chr1	67417319	67529629	+
chr1	67532330	67541126	+
chr1	67541234	67561072	+
chr1	67561447	67685060	+
chr1	67688339	67832302	+
chr1	68202988	68282387	+
chr1	68282623	68479128	+
chr1	68483540	68496675	+
chr1	68538628	69055897	+
chr1	69185004	69433254	+
chr1	69435410	69568397	+
chr1	70151946	70205681	+
chr1	70253053	70354804	+
chr1	70385340	70411217	+
chr1	70439852	70445070	+
chr1	70445537	70530525	+
chr1	70531493	70706452	+
chr1	70786469	70947378	+
chr1	70951494	71048854	+
chr1	71067185	71081323	+
chr1	71489977	71570955	+
chr1	71573559	71738172	+
chr1	71738355	72274551	+
chr1	72275160	72301471	+
chr1	72301830	72765030	+
chr1	72780292	73104791	+
chr1	73106283	73306169	+
chr1	73355252	73635215	+
chr1	73715215	73883713	+
chr1	73883823	74198211	+
chr1	74544429	74577429	+
chr1	74626099	74733151	+
chr1	74766679	74963313	+
chr1	74965119	75128433	+
chr1	75161534	75182615	+
chr1	75182710	75183044	+
chr1	75183148	75521561	+
chr1	75522232	75582098	+
chr1	75582556	75724346	+
chr1	75795080	75796881	+
chr1	75913239	76011323	+
chr1	76019357	76041690	+
chr1	76066229	76074718	+
chr1	76634602	76636876	+
chr1	76637340	76699788	+
chr1	76700539	76718139	+
chr1	76718242	76753134	+
chr1	76753241	76867440	+
chr1	77065712	77067919	+
chr1	77078483	77129113	+
chr1	77129669	77194824	+
chr1	77195396	77282050	+
chr1	77559970	77614868	+
chr1	77614953	77645323	+
chr1	77645619	77779623	+
chr1	77879540	77888512	+
chr1	77943896	77979174	+
chr1	78138450	78229598	+
chr1	78539750	78619921	+
chr1	78646146	78649795	+
chr1	78664079	78666271	+
chr1	78666696	78687059	+
chr1	78687161	78749072	+
chr1	78750660	79323768	+
chr1	79324864	79521079	+
chr1	79522204	80114942	+
chr1	80116919	80124003	+
chr1	80124362	80283351	+
chr1	80283971	80495902	+
chr1	80496234	80535754	+
chr1	80646789	81080789	+
chr1	81081172	81208567	+
chr1	81209211	81251788	+
chr1	81252097	81306159	+
chr1	81992437	82660029	+
chr1	82660120	82903182	+
chr1	83166816	83446052	+
chr1	83454772	83790279	+
chr1	83801466	84078061	+
chr1	84238499	84244333	+
chr1	84244578	84277320	+
chr1	84277458	84298365	+
chr1	84389958	84398531	+
chr1	84415019	84479258	+
chr1	84497791	84506290	+
chr1	84566195	84999146	+
chr1	85133139	85133793	+
chr1	85133874	85264295	+
chr1	85264403	85276714	+
chr1	85448125	85467294	+
chr1	85467661	85580760	+
chr1	85583963	85592279	+
chr1	85592357	85599130	+
chr1	85600735	86029853	+
chr1	86030590	86424085	+
chr1	86456559	86468367	+
chr1	86500290	86547077	+
chr1	86580755	86634272	+
chr1	86655377	86704569	+
chr1	86748185	86784912	+
chr1	86785468	86914647	+
chr1	87169205	87328467	+
chr1	87348924	88313152	+
chr1	88313303	88519999	+
chr1	88520171	88577879	+
chr1	88578202	88684221	+
chr1	88836256	88923369	+
chr1	88923845	89260581	+
chr1	89269755	89324521	+
chr1	89334881	89364057	+
chr1	89386462	89394032	+
chr1	89394666	89407678	+
chr1	89426244	89524835	+
chr1	89597865	89629724	+
chr1	89936612	89939600	+
chr1	89940148	89995111	+
chr1	90035532	90657749	+
chr1	90657965	90851758	+
chr1	90854287	91023918	+
chr1	91024805	91261624	+
chr1	91261725	91328368	+
chr1	91329514	91500892	+
chr1	91525765	91600170	+
chr1	91600322	91642515	+
chr1	91644083	91949370	+
chr1	92014427	92029981	+
chr1	92063537	92066305	+
chr1	92067840	92080304	+
chr1	92147837	92167051	+
chr1	92184724	92189236	+
chr1	92190708	92203147	+
chr1	92203992	92217939	+
chr1	92245814	92298964	+
chr1	92402057	92731999	+
chr1	92733258	92755793	+
chr1	92756957	92832024	+
chr1	92841925	92846058	+
chr1	92846183	92930695	+
chr1	92934099	93010256	+
chr1	93010352	93026251	+
chr1	93026543	93079234	+
chr1	93139082	93179918	+
chr1	93278731	93345887	+
chr1	93369499	93385710	+
chr1	93385818	93448130	+
chr1	93554662	93592198	+
chr1	93605574	93846809	+
chr1	93846918	93847173	+
chr1	93848940	94145110	+
chr1	94145620	94150737	+
chr1	94151081	94247907	+
chr1	94249493	94302037	+
chr1	94303023	94333266	+
chr1	94334849	94418454	+
chr1	94518667	94676301	+
chr1	94676410	94820341	+
chr1	94895247	94927565	+
chr1	94963271	95061595	+
chr1	95067546	95117337	+
chr1	95247226	95474736	+
chr1	95479357	95510115	+
chr1	95782343	95886539	+
chr1	95886627	95937900	+
chr1	96022881	96225900	+
chr1	96226061	96390651	+
chr1	96391394	96418593	+
chr1	96418934	96446929	+
chr1	96448319	96583208	+
chr1	96583528	96721664	+
chr1	96823739	96902698	+
chr1	96902793	96935544	+
chr1	96935664	97095922	+
chr1	97322956	97545700	+
chr1	97546959	97585861	+
chr1	97586295	97774668	+
chr1	97775027	97796920	+
chr1	97798067	97855574	+
chr1	97856826	98076999	+
chr1	98077469	98210746	+
chr1	98272659	98373384	+
chr1	98373500	98661700	+
chr1	98760501	99004275	+
chr1	99148853	99263952	+
chr1	99309591	99464377	+
chr1	99464777	99645942	+
chr1	99694542	99698241	+
chr1	99699179	99791661	+
chr1	99791754	99842609	+
chr1	99842762	99850083	+
chr1	99924024	99969788	+
chr1	100026980	100030565	+
chr1	100035638	100038096	+
chr1	100083378	100099238	+
chr1	100099491	100133149	+
chr1	100150498	100196815	+
chr1	100197052	100213292	+
chr1	100213671	100249089	+
chr1	100249312	100266206	+
chr1	100292770	100344476	+
chr1	100345243	100351733	+
chr1	100520278	100538136	+
chr1	100542019	100651946	+
chr1	100652268	100719741	+
chr1	100739046	100894927	+
chr1	100895357	100896075	+
chr1	100981754	100995472	+
chr1	100996261	101025877	+
chr1	101087269	101133152	+
chr1	101133341	101190519	+
chr1	101190995	101236887	+
