+RPKM	percent	accumulative_value
0	0.0	0
0.27	0.0	1
0.28	0.0	2
0.31	0.0	3
0.4	0.0	4
0.47	0.0	5
0.49	0.1	6
0.52	0.1	9
0.53	0.1	10
0.54	0.1	12
0.55	0.1	13
0.57	0.1	15
0.58	0.2	17
0.6	0.2	19
0.61	0.2	20
0.62	0.2	22
0.63	0.2	24
0.64	0.2	26
0.66	0.3	33
0.7	0.3	35
0.71	0.3	36
0.72	0.4	39
0.73	0.4	42
0.74	0.4	45
0.75	0.4	47
0.76	0.5	51
0.77	0.5	54
0.8	0.6	58
0.81	0.6	62
0.82	0.6	66
0.83	0.7	70
0.84	0.7	74
0.85	0.8	80
0.86	0.8	84
0.87	0.9	90
0.88	0.9	93
0.89	0.9	98
0.9	1.0	106
0.91	1.0	109
0.92	1.1	114
0.93	1.1	115
0.94	1.2	122
0.95	1.2	124
0.96	1.2	128
0.97	1.3	133
0.98	1.3	139
0.99	1.4	145
1.0	1.4	148
1.01	1.5	154
1.02	1.5	161
1.03	1.6	163
1.04	1.6	168
1.05	1.7	179
1.06	1.8	185
1.07	1.8	192
1.08	1.9	199
1.09	1.9	202
1.1	2.0	205
1.11	2.0	212
1.12	2.1	216
1.13	2.1	223
1.14	2.2	229
1.15	2.3	237
1.16	2.3	246
1.17	2.4	254
1.18	2.5	258
1.19	2.6	270
1.2	2.7	279
1.21	2.7	286
1.22	2.7	288
1.23	2.9	300
1.24	2.9	306
1.25	3.0	313
1.26	3.1	321
1.27	3.1	326
1.28	3.2	336
1.29	3.3	344
1.3	3.3	350
1.31	3.4	361
1.32	3.5	371
1.33	3.6	381
1.34	3.7	392
1.35	3.8	399
1.36	3.9	405
1.37	3.9	411
1.38	4.0	423
1.39	4.1	435
1.4	4.2	441
1.41	4.3	449
1.42	4.4	458
1.43	4.5	469
1.44	4.6	479
1.45	4.7	491
1.46	4.8	500
1.47	4.9	511
1.48	4.9	519
1.49	5.0	530
1.5	5.1	537
1.51	5.2	541
1.52	5.3	555
1.53	5.4	568
1.54	5.5	576
1.55	5.6	588
1.56	5.7	598
1.57	5.8	609
1.58	5.9	615
1.59	5.9	624
1.6	6.0	630
1.61	6.1	637
1.62	6.2	646
1.63	6.2	655
1.64	6.4	668
1.65	6.4	674
1.66	6.5	681
1.67	6.6	693
1.68	6.7	699
1.69	6.7	707
1.7	6.9	721
1.71	7.0	730
1.72	7.0	738
1.73	7.1	745
1.74	7.2	752
1.75	7.3	768
1.76	7.4	779
1.77	7.5	786
1.78	7.6	800
1.79	7.7	812
1.8	7.8	817
1.81	7.8	822
1.82	7.9	831
1.83	8.1	848
1.84	8.1	853
1.85	8.3	867
1.86	8.3	876
1.87	8.5	888
1.88	8.5	897
1.89	8.6	905
1.9	8.7	914
1.91	8.8	922
1.92	8.9	936
1.93	9.0	942
1.94	9.1	952
1.95	9.2	964
1.96	9.3	972
1.97	9.3	979
1.98	9.4	989
1.99	9.5	997
2.0	9.6	1007
2.01	9.7	1022
2.02	9.9	1036
2.03	9.9	1043
2.04	10.0	1052
2.05	10.1	1063
2.06	10.2	1073
2.07	10.4	1089
2.08	10.5	1099
2.09	10.6	1108
2.1	10.6	1112
2.11	10.7	1121
2.12	10.8	1131
2.13	10.9	1142
2.14	11.0	1151
2.15	11.1	1170
2.16	11.2	1174
2.17	11.3	1186
2.18	11.4	1198
2.19	11.5	1209
2.2	11.6	1221
2.21	11.7	1231
2.22	11.8	1242
2.23	11.9	1250
2.24	12.0	1261
2.25	12.1	1269
2.26	12.2	1280
2.27	12.3	1291
2.28	12.4	1306
2.29	12.5	1317
2.3	12.6	1326
2.31	12.7	1338
2.32	12.8	1346
2.33	12.9	1351
2.34	13.0	1361
2.35	13.1	1373
2.36	13.2	1385
2.37	13.2	1391
2.38	13.3	1400
2.39	13.4	1410
2.4	13.5	1422
2.41	13.6	1433
2.42	13.8	1446
2.43	13.9	1456
2.44	13.9	1463
2.45	14.0	1467
2.46	14.0	1471
2.47	14.2	1490
2.48	14.2	1496
2.49	14.4	1512
2.5	14.5	1521
2.51	14.6	1530
2.52	14.7	1540
2.53	14.8	1554
2.54	14.9	1569
2.55	15.1	1581
2.56	15.2	1593
2.57	15.3	1608
2.58	15.4	1621
2.59	15.6	1634
2.6	15.7	1648
2.61	15.8	1660
2.62	15.9	1670
2.63	16.0	1680
2.64	16.1	1690
2.65	16.2	1704
2.66	16.3	1714
2.67	16.5	1732
2.68	16.6	1747
2.69	16.7	1754
2.7	16.8	1767
2.71	16.9	1777
2.72	17.1	1794
2.73	17.2	1804
2.74	17.2	1811
2.75	17.4	1827
2.76	17.5	1841
2.77	17.7	1854
2.78	17.7	1862
2.79	17.8	1869
2.8	17.9	1881
2.81	18.0	1890
2.82	18.1	1897
2.83	18.2	1911
2.84	18.3	1922
2.85	18.4	1934
2.86	18.5	1946
2.87	18.6	1956
2.88	18.7	1962
2.89	18.8	1976
2.9	19.0	1993
2.91	19.1	2002
2.92	19.2	2012
2.93	19.2	2019
2.94	19.4	2033
2.95	19.4	2039
2.96	19.5	2044
2.97	19.6	2055
2.98	19.7	2065
2.99	19.8	2078
3.0	19.9	2088
3.01	20.0	2099
3.02	20.1	2111
3.03	20.2	2124
3.04	20.4	2137
3.05	20.4	2145
3.06	20.6	2159
3.07	20.7	2173
3.08	20.8	2180
3.09	20.9	2193
3.1	21.0	2207
3.11	21.1	2219
3.12	21.2	2231
3.13	21.4	2244
3.14	21.4	2252
3.15	21.5	2259
3.16	21.6	2268
3.17	21.7	2279
3.18	21.8	2289
3.19	21.9	2295
3.2	21.9	2303
3.21	22.0	2310
3.22	22.1	2320
3.23	22.2	2332
3.24	22.4	2347
3.25	22.4	2355
3.26	22.6	2372
3.27	22.7	2379
3.28	22.7	2383
3.29	22.8	2399
3.3	22.9	2408
3.31	23.0	2419
3.32	23.1	2427
3.33	23.2	2437
3.34	23.3	2450
3.35	23.4	2454
3.36	23.5	2463
3.37	23.6	2474
3.38	23.6	2482
3.39	23.8	2495
3.4	23.8	2504
3.41	24.0	2520
3.42	24.1	2532
3.43	24.2	2542
3.44	24.3	2556
3.45	24.5	2569
3.46	24.5	2574
3.47	24.6	2583
3.48	24.7	2598
3.49	24.9	2611
3.5	24.9	2618
3.51	25.0	2628
3.52	25.1	2640
3.53	25.3	2652
3.54	25.3	2659
3.55	25.4	2668
3.56	25.5	2678
3.57	25.6	2688
3.58	25.7	2702
3.59	25.8	2714
3.6	25.9	2724
3.61	26.0	2730
3.62	26.1	2744
3.63	26.3	2757
3.64	26.3	2766
3.65	26.4	2775
3.66	26.5	2782
3.67	26.6	2797
3.68	26.7	2808
3.69	26.9	2821
3.7	27.0	2840
3.71	27.2	2853
3.72	27.2	2858
3.73	27.3	2868
3.74	27.4	2880
3.75	27.5	2893
3.76	27.7	2905
3.77	27.8	2915
3.78	27.9	2926
3.79	27.9	2934
3.8	28.0	2944
3.81	28.2	2957
3.82	28.2	2964
3.83	28.3	2971
3.84	28.4	2983
3.85	28.5	2992
3.86	28.6	3001
3.87	28.7	3013
3.88	28.8	3025
3.89	28.9	3033
3.9	29.0	3044
3.91	29.1	3055
3.92	29.2	3064
3.93	29.3	3076
3.94	29.4	3087
3.95	29.5	3093
3.96	29.6	3104
3.97	29.6	3111
3.98	29.7	3120
3.99	29.8	3127
4.0	29.9	3136
4.01	29.9	3141
4.02	30.0	3149
4.03	30.1	3159
4.04	30.2	3168
4.05	30.2	3174
4.06	30.3	3182
4.07	30.4	3193
4.08	30.5	3203
4.09	30.6	3216
4.1	30.7	3221
4.11	30.7	3225
4.12	30.8	3236
4.13	30.9	3244
4.14	31.0	3253
4.15	31.1	3261
4.16	31.1	3270
4.17	31.3	3282
4.18	31.3	3289
4.19	31.4	3294
4.2	31.5	3304
4.21	31.5	3312
4.22	31.6	3319
4.23	31.7	3328
4.24	31.8	3339
4.25	31.9	3346
4.26	31.9	3353
4.27	32.0	3358
4.28	32.0	3364
4.29	32.1	3373
4.3	32.2	3378
4.31	32.2	3385
4.32	32.3	3394
4.33	32.4	3404
4.34	32.5	3415
4.35	32.6	3428
4.36	32.7	3433
4.37	32.8	3443
4.38	32.9	3450
4.39	32.9	3457
4.4	33.0	3469
4.41	33.2	3482
4.42	33.3	3492
4.43	33.4	3509
4.44	33.5	3519
4.45	33.6	3527
4.46	33.7	3534
4.47	33.7	3544
4.48	33.8	3550
4.49	33.9	3558
4.5	34.0	3571
4.51	34.1	3580
4.52	34.2	3588
4.53	34.2	3594
4.54	34.4	3608
4.55	34.4	3614
4.56	34.5	3628
4.57	34.7	3641
4.58	34.8	3651
4.59	34.8	3657
4.6	34.9	3668
4.61	35.1	3687
4.62	35.1	3691
4.63	35.3	3703
4.64	35.4	3715
4.65	35.5	3728
4.66	35.6	3738
4.67	35.7	3746
4.68	35.8	3759
4.69	35.9	3772
4.7	36.0	3781
4.71	36.1	3791
4.72	36.1	3795
4.73	36.3	3809
4.74	36.3	3814
4.75	36.4	3819
4.76	36.4	3825
4.77	36.5	3831
4.78	36.6	3839
4.79	36.6	3844
4.8	36.7	3853
4.81	36.8	3860
4.82	36.8	3867
4.83	36.9	3872
4.84	36.9	3880
4.85	37.1	3892
4.86	37.1	3899
4.87	37.2	3908
4.88	37.3	3914
4.89	37.4	3924
4.9	37.5	3936
4.91	37.5	3942
4.92	37.6	3952
4.93	37.7	3962
4.94	37.8	3968
4.95	37.9	3976
4.96	37.9	3982
4.97	38.0	3990
4.98	38.1	3998
4.99	38.2	4010
5.0	38.3	4017
5.01	38.3	4026
5.02	38.4	4028
5.03	38.4	4036
5.04	38.5	4042
5.05	38.6	4053
5.06	38.7	4063
5.07	38.8	4070
5.08	38.8	4076
5.09	38.9	4083
5.1	38.9	4090
5.11	39.0	4099
5.12	39.1	4104
5.13	39.2	4118
5.14	39.3	4132
5.15	39.4	4135
5.16	39.4	4142
5.17	39.5	4153
5.18	39.6	4163
5.19	39.7	4174
5.2	39.8	4184
5.21	39.9	4193
5.22	40.0	4204
5.23	40.1	4212
5.24	40.2	4219
5.25	40.3	4229
5.26	40.3	4233
5.27	40.4	4240
5.28	40.4	4243
5.29	40.5	4249
5.3	40.5	4256
5.31	40.6	4263
5.32	40.7	4271
5.33	40.7	4275
5.34	40.7	4278
5.35	40.8	4288
5.36	40.9	4294
5.37	41.0	4306
5.38	41.0	4310
5.39	41.1	4315
5.4	41.2	4326
5.41	41.3	4335
5.42	41.4	4345
5.43	41.4	4351
5.44	41.5	4361
5.45	41.6	4367
5.46	41.6	4370
5.47	41.7	4380
5.48	41.8	4387
5.49	41.9	4398
5.5	41.9	4403
5.51	42.0	4406
5.52	42.1	4418
5.53	42.1	4424
5.54	42.2	4429
5.55	42.3	4437
5.56	42.3	4447
5.57	42.4	4451
5.58	42.4	4454
5.59	42.5	4463
5.6	42.5	4467
5.61	42.6	4471
5.62	42.6	4476
5.63	42.7	4480
5.64	42.7	4488
5.65	42.8	4496
5.66	42.8	4498
5.67	42.9	4508
5.68	43.0	4514
5.69	43.1	4524
5.7	43.2	4536
5.71	43.2	4539
5.72	43.3	4545
5.73	43.3	4548
5.74	43.4	4555
5.75	43.4	4562
5.76	43.5	4567
5.77	43.6	4576
5.78	43.6	4581
5.79	43.7	4588
5.8	43.7	4594
5.81	43.8	4596
5.82	43.8	4599
5.83	43.9	4607
5.84	43.9	4611
5.85	43.9	4612
5.86	44.0	4619
5.87	44.1	4634
5.88	44.2	4641
5.89	44.3	4653
5.9	44.4	4661
5.91	44.5	4668
5.92	44.5	4670
5.93	44.5	4678
5.94	44.6	4686
5.95	44.7	4693
5.96	44.7	4698
5.97	44.8	4706
5.98	44.9	4712
5.99	45.0	4723
6.0	45.0	4730
6.01	45.2	4742
6.02	45.2	4748
6.03	45.3	4753
6.04	45.3	4761
6.05	45.4	4765
6.06	45.5	4773
6.07	45.5	4779
6.08	45.6	4790
6.09	45.7	4799
6.1	45.8	4810
6.11	45.9	4819
6.12	45.9	4820
6.13	46.0	4826
6.14	46.0	4831
6.15	46.1	4839
6.16	46.1	4844
6.17	46.1	4846
6.18	46.2	4852
6.19	46.3	4857
6.2	46.3	4862
6.21	46.4	4868
6.22	46.5	4880
6.23	46.5	4882
6.24	46.5	4884
6.25	46.6	4889
6.26	46.6	4894
6.27	46.7	4902
6.28	46.8	4912
6.29	46.8	4915
6.3	46.9	4921
6.31	46.9	4923
6.32	46.9	4930
6.33	47.0	4940
6.34	47.1	4945
6.35	47.2	4953
6.36	47.2	4961
6.37	47.3	4967
6.38	47.4	4973
6.39	47.4	4981
6.4	47.5	4987
6.41	47.5	4988
6.42	47.5	4993
6.43	47.6	5001
6.44	47.7	5007
6.45	47.7	5010
6.46	47.7	5013
6.47	47.8	5019
6.48	47.9	5027
6.49	47.9	5033
6.5	48.0	5040
6.51	48.1	5048
6.52	48.2	5064
6.53	48.3	5073
6.54	48.4	5082
6.55	48.4	5087
6.56	48.5	5091
6.57	48.6	5099
6.58	48.6	5105
6.59	48.7	5111
6.6	48.7	5116
6.61	48.7	5118
6.62	48.8	5125
6.63	48.9	5133
6.64	48.9	5136
6.65	49.0	5143
6.66	49.1	5153
6.67	49.2	5162
6.68	49.2	5170
6.69	49.3	5175
6.7	49.3	5182
6.71	49.4	5187
6.72	49.4	5192
6.73	49.5	5199
6.74	49.6	5206
6.75	49.6	5210
6.76	49.7	5217
6.77	49.7	5221
6.78	49.8	5228
6.79	49.8	5233
6.8	49.9	5239
6.81	49.9	5245
6.82	50.0	5250
6.83	50.1	5258
6.84	50.1	5265
6.85	50.2	5274
6.86	50.3	5282
6.87	50.3	5285
6.88	50.4	5291
6.89	50.4	5295
6.9	50.5	5303
6.91	50.6	5309
6.92	50.6	5310
6.93	50.6	5316
6.94	50.7	5320
6.95	50.7	5328
6.96	50.8	5334
6.97	50.9	5343
6.98	50.9	5349
6.99	51.0	5353
7.0	51.0	5358
7.01	51.1	5365
7.02	51.1	5368
7.03	51.1	5370
7.04	51.2	5378
7.05	51.2	5380
7.06	51.3	5383
7.07	51.3	5386
7.08	51.3	5391
7.09	51.4	5397
7.1	51.4	5401
7.11	51.5	5413
7.12	51.6	5416
7.13	51.7	5425
7.14	51.7	5428
7.15	51.8	5436
7.16	51.8	5440
7.17	51.9	5445
7.18	51.9	5448
7.19	52.0	5457
7.2	52.0	5463
7.21	52.1	5470
7.22	52.1	5475
7.23	52.2	5478
7.24	52.2	5485
7.25	52.3	5492
7.26	52.3	5496
7.27	52.4	5501
7.28	52.4	5505
7.29	52.5	5509
7.3	52.5	5514
7.31	52.5	5518
7.32	52.6	5522
7.33	52.6	5528
7.34	52.7	5534
7.35	52.7	5539
7.36	52.8	5545
7.37	52.9	5550
7.38	52.9	5555
7.39	52.9	5560
7.4	53.0	5562
7.41	53.0	5568
7.42	53.1	5574
7.43	53.2	5582
7.44	53.2	5590
7.45	53.3	5600
7.46	53.4	5604
7.47	53.4	5608
7.48	53.4	5611
7.49	53.5	5621
7.5	53.6	5627
7.51	53.6	5633
7.52	53.7	5639
7.53	53.7	5642
7.54	53.8	5652
7.55	53.9	5662
7.56	54.0	5670
7.57	54.0	5673
7.58	54.1	5677
7.59	54.1	5683
7.6	54.2	5691
7.61	54.2	5695
7.62	54.3	5699
7.63	54.3	5706
7.64	54.3	5707
7.65	54.4	5713
7.66	54.5	5721
7.67	54.6	5730
7.68	54.6	5734
7.69	54.7	5740
7.7	54.7	5742
7.71	54.8	5752
7.72	54.8	5756
7.73	54.8	5759
7.74	54.9	5763
7.75	55.0	5771
7.76	55.0	5774
7.77	55.1	5781
7.78	55.1	5790
7.79	55.2	5793
7.8	55.2	5798
7.81	55.2	5800
7.82	55.3	5804
7.83	55.4	5813
7.84	55.4	5818
7.85	55.5	5824
7.86	55.6	5839
7.87	55.7	5849
7.88	55.7	5854
7.89	55.8	5856
7.9	55.8	5863
7.91	55.9	5867
7.92	55.9	5871
7.93	56.0	5877
7.94	56.0	5883
7.95	56.1	5888
7.96	56.1	5895
7.97	56.2	5902
7.98	56.2	5903
7.99	56.3	5913
8.0	56.3	5915
8.01	56.4	5918
8.02	56.4	5922
8.04	56.5	5930
8.05	56.5	5932
8.06	56.6	5940
8.07	56.6	5944
8.08	56.7	5950
8.09	56.7	5952
8.1	56.7	5954
8.11	56.8	5960
8.12	56.8	5962
8.13	56.8	5968
8.14	56.9	5975
8.15	57.0	5982
8.16	57.0	5987
8.17	57.1	5994
8.18	57.1	5996
8.19	57.1	5998
8.2	57.2	6006
8.21	57.2	6009
8.22	57.3	6016
8.23	57.3	6021
8.24	57.4	6031
8.25	57.5	6033
8.26	57.5	6036
8.27	57.5	6041
8.28	57.6	6045
8.29	57.6	6053
8.3	57.7	6057
8.31	57.7	6062
8.32	57.8	6071
8.33	57.9	6075
8.34	57.9	6082
8.35	58.0	6088
8.36	58.0	6093
8.37	58.1	6099
8.38	58.1	6104
8.39	58.2	6110
8.4	58.2	6112
8.41	58.3	6117
8.42	58.3	6121
8.43	58.3	6125
8.44	58.4	6129
8.45	58.4	6134
8.46	58.4	6136
8.47	58.5	6142
8.48	58.5	6147
8.49	58.6	6153
8.5	58.6	6157
8.51	58.7	6160
8.52	58.7	6166
8.53	58.7	6169
8.54	58.8	6176
8.55	58.8	6179
8.56	58.9	6180
8.57	58.9	6185
8.58	59.0	6191
8.59	59.0	6194
8.6	59.0	6196
8.61	59.0	6199
8.62	59.1	6202
8.63	59.1	6210
8.64	59.2	6217
8.65	59.3	6223
8.66	59.3	6228
8.67	59.4	6236
8.68	59.4	6241
8.69	59.5	6245
8.7	59.5	6249
8.71	59.5	6253
8.72	59.6	6254
8.73	59.6	6256
8.75	59.6	6259
8.76	59.6	6262
8.77	59.7	6269
8.78	59.7	6272
8.79	59.8	6275
8.8	59.8	6282
8.81	59.8	6284
8.82	59.9	6291
8.83	60.0	6296
8.84	60.0	6301
8.85	60.0	6304
8.86	60.1	6310
8.87	60.1	6311
8.88	60.1	6316
8.89	60.2	6321
8.9	60.2	6326
8.91	60.3	6329
8.92	60.3	6331
8.93	60.3	6333
8.94	60.3	6336
8.95	60.4	6344
8.96	60.5	6350
8.97	60.5	6352
8.98	60.5	6356
8.99	60.6	6359
9.0	60.6	6364
9.01	60.6	6366
9.02	60.7	6372
9.03	60.7	6375
9.04	60.8	6380
9.05	60.8	6383
9.06	60.8	6384
9.07	60.8	6389
9.08	60.9	6391
9.09	60.9	6397
9.1	61.0	6403
9.11	61.0	6406
9.12	61.0	6408
9.13	61.1	6415
9.14	61.1	6418
9.15	61.2	6424
9.16	61.2	6427
9.17	61.2	6430
9.18	61.3	6435
9.19	61.3	6440
9.2	61.4	6445
9.21	61.4	6451
9.22	61.5	6453
9.23	61.5	6455
9.24	61.5	6456
9.25	61.6	6465
9.26	61.6	6467
9.28	61.6	6469
9.29	61.7	6477
9.3	61.7	6481
9.31	61.7	6483
9.32	61.8	6486
9.33	61.9	6495
9.34	61.9	6498
9.35	61.9	6501
9.36	61.9	6505
9.37	62.0	6508
9.38	62.0	6511
9.39	62.0	6514
9.4	62.1	6518
9.41	62.1	6522
9.42	62.1	6526
9.43	62.2	6531
9.44	62.3	6537
9.45	62.3	6544
9.46	62.4	6550
9.47	62.5	6558
9.48	62.5	6560
9.49	62.5	6561
9.5	62.5	6565
9.51	62.6	6569
9.52	62.6	6570
9.53	62.6	6578
9.54	62.7	6582
9.55	62.7	6583
9.56	62.7	6586
9.57	62.7	6589
9.58	62.8	6591
9.59	62.8	6599
9.6	62.9	6603
9.61	62.9	6604
9.62	62.9	6608
9.63	63.0	6615
9.64	63.1	6621
9.65	63.1	6625
9.66	63.1	6627
9.67	63.1	6629
9.68	63.2	6636
9.69	63.2	6637
9.7	63.2	6639
9.71	63.3	6642
9.72	63.3	6649
9.73	63.3	6651
9.74	63.4	6656
9.75	63.5	6663
9.76	63.5	6666
9.77	63.5	6670
9.78	63.6	6674
9.79	63.6	6678
9.81	63.6	6683
9.82	63.7	6687
9.83	63.7	6693
9.84	63.8	6702
9.86	63.9	6707
9.87	63.9	6709
9.88	63.9	6712
9.89	63.9	6713
9.9	64.0	6720
9.91	64.0	6725
9.92	64.1	6727
9.93	64.1	6731
9.94	64.1	6732
9.96	64.1	6733
9.97	64.1	6736
9.98	64.2	6739
9.99	64.2	6744
10.0	64.2	6746
10.01	64.3	6751
10.02	64.3	6754
10.03	64.3	6756
10.04	64.4	6760
10.05	64.4	6762
10.06	64.4	6765
10.07	64.4	6767
10.08	64.5	6770
10.09	64.5	6776
10.1	64.6	6779
10.11	64.6	6780
10.12	64.6	6785
10.13	64.6	6786
10.14	64.6	6788
10.15	64.7	6790
10.16	64.7	6794
10.17	64.7	6798
10.18	64.7	6799
10.19	64.8	6805
10.2	64.8	6808
10.21	64.9	6810
10.22	64.9	6813
10.23	64.9	6816
10.24	64.9	6817
10.25	64.9	6819
10.26	65.0	6822
10.27	65.0	6826
10.28	65.1	6831
10.29	65.1	6833
10.3	65.1	6836
10.31	65.1	6838
10.32	65.1	6841
10.33	65.2	6846
10.34	65.2	6848
10.35	65.3	6855
10.36	65.3	6857
10.37	65.3	6861
10.38	65.3	6862
10.39	65.4	6865
10.4	65.4	6867
10.41	65.4	6869
10.42	65.5	6873
10.43	65.5	6875
10.44	65.5	6877
10.45	65.5	6881
10.46	65.6	6884
10.47	65.6	6887
10.48	65.6	6889
10.49	65.6	6893
10.5	65.7	6895
10.51	65.7	6901
10.52	65.7	6904
10.53	65.8	6906
10.54	65.8	6910
10.55	65.9	6916
10.56	65.9	6922
10.57	65.9	6925
10.58	66.0	6929
10.59	66.0	6931
10.6	66.0	6934
10.61	66.1	6936
10.62	66.1	6941
10.63	66.1	6946
10.64	66.2	6953
10.65	66.2	6954
10.66	66.3	6958
10.67	66.3	6961
10.68	66.3	6962
10.7	66.3	6963
10.71	66.3	6964
10.72	66.4	6970
10.73	66.4	6971
10.74	66.4	6973
10.75	66.4	6975
10.76	66.5	6979
10.77	66.5	6982
10.78	66.5	6983
10.79	66.5	6985
10.8	66.6	6989
10.81	66.6	6994
10.82	66.6	6998
10.83	66.7	7001
10.84	66.7	7003
10.87	66.7	7007
10.88	66.8	7010
10.89	66.8	7013
10.9	66.8	7017
10.91	66.9	7020
10.92	66.9	7023
10.93	66.9	7028
10.95	67.0	7032
10.96	67.0	7034
10.97	67.1	7041
10.98	67.1	7043
11.0	67.1	7046
11.01	67.1	7048
11.02	67.1	7049
11.03	67.2	7054
11.04	67.2	7060
11.05	67.3	7063
11.06	67.3	7068
11.08	67.3	7071
11.09	67.4	7075
11.1	67.4	7078
11.11	67.5	7083
11.12	67.5	7087
11.13	67.5	7088
11.14	67.5	7089
11.15	67.5	7092
11.16	67.6	7094
11.17	67.6	7097
11.18	67.6	7100
11.19	67.6	7103
11.2	67.7	7104
11.21	67.7	7107
11.22	67.7	7111
11.23	67.7	7112
11.24	67.7	7113
11.25	67.8	7115
11.26	67.8	7120
11.27	67.8	7124
11.28	67.9	7126
11.29	67.9	7131
11.3	67.9	7132
11.31	68.0	7136
11.32	68.0	7138
11.33	68.0	7141
11.34	68.0	7144
11.35	68.1	7147
11.36	68.1	7149
11.37	68.1	7152
11.38	68.1	7156
11.39	68.2	7158
11.4	68.2	7164
11.41	68.2	7166
11.43	68.3	7168
11.44	68.3	7171
11.45	68.3	7175
11.46	68.3	7177
11.47	68.4	7182
11.48	68.5	7188
11.49	68.5	7189
11.5	68.5	7194
11.51	68.5	7197
11.52	68.6	7200
11.53	68.6	7202
11.54	68.7	7209
11.55	68.7	7210
11.57	68.7	7213
11.58	68.7	7215
11.59	68.7	7218
11.61	68.8	7224
11.62	68.8	7226
11.63	68.8	7227
11.64	68.8	7229
11.65	68.9	7231
11.67	68.9	7236
11.68	68.9	7238
11.69	69.0	7243
11.7	69.0	7250
11.71	69.1	7253
11.72	69.1	7256
11.73	69.1	7258
11.74	69.1	7260
11.75	69.2	7265
11.76	69.2	7268
11.77	69.2	7270
11.78	69.3	7276
11.79	69.3	7279
11.8	69.3	7280
11.81	69.3	7281
11.82	69.4	7284
11.83	69.4	7286
11.84	69.4	7288
11.85	69.4	7291
11.86	69.5	7295
11.87	69.5	7296
11.88	69.5	7299
11.89	69.5	7301
11.9	69.5	7303
11.91	69.6	7304
11.92	69.6	7307
11.93	69.6	7310
11.94	69.6	7313
11.95	69.7	7319
11.96	69.7	7321
11.97	69.7	7324
11.99	69.8	7329
12.0	69.8	7334
12.01	69.9	7337
12.02	69.9	7339
12.03	69.9	7342
12.04	69.9	7344
12.05	70.0	7349
12.06	70.0	7353
12.07	70.1	7357
12.08	70.1	7359
12.09	70.1	7360
12.1	70.1	7361
12.11	70.1	7363
12.12	70.1	7365
12.13	70.2	7370
12.14	70.2	7371
12.15	70.2	7372
12.16	70.2	7375
12.17	70.3	7378
12.18	70.3	7381
12.19	70.3	7383
12.21	70.3	7385
12.22	70.3	7387
12.23	70.4	7389
12.24	70.4	7392
12.25	70.4	7394
12.26	70.4	7396
12.27	70.4	7397
12.28	70.5	7400
12.29	70.5	7401
12.3	70.5	7402
12.34	70.5	7405
12.35	70.5	7406
12.36	70.6	7411
12.37	70.6	7414
12.38	70.6	7418
12.39	70.7	7421
12.4	70.7	7422
12.41	70.7	7423
12.42	70.7	7425
12.43	70.7	7428
12.44	70.8	7433
12.46	70.8	7435
12.47	70.8	7439
12.49	70.9	7444
12.5	70.9	7445
12.51	70.9	7446
12.52	70.9	7448
12.53	71.0	7451
12.54	71.0	7452
12.56	71.0	7455
12.57	71.0	7456
12.58	71.0	7459
12.59	71.1	7462
12.6	71.1	7465
12.61	71.1	7468
12.63	71.1	7470
12.64	71.2	7472
12.65	71.2	7474
12.66	71.2	7478
12.67	71.2	7481
12.68	71.3	7484
12.69	71.3	7485
12.7	71.3	7488
12.71	71.3	7492
12.73	71.4	7494
12.74	71.4	7495
12.75	71.4	7498
12.76	71.5	7503
12.77	71.5	7505
12.78	71.5	7506
12.79	71.5	7508
12.8	71.5	7509
12.81	71.5	7511
12.82	71.6	7516
12.83	71.6	7517
12.84	71.6	7521
12.85	71.6	7523
12.86	71.7	7525
12.87	71.7	7527
12.88	71.7	7531
12.9	71.7	7534
12.91	71.8	7536
12.92	71.8	7538
12.93	71.8	7539
12.94	71.8	7540
12.95	71.8	7542
12.96	71.8	7543
12.98	71.9	7549
12.99	71.9	7551
13.0	71.9	7552
13.01	71.9	7555
13.02	72.0	7556
13.03	72.0	7557
13.05	72.0	7562
13.06	72.0	7563
13.07	72.1	7566
13.08	72.1	7567
13.09	72.1	7568
13.1	72.1	7572
13.11	72.1	7573
13.12	72.1	7575
13.13	72.2	7581
13.14	72.2	7586
13.15	72.3	7587
13.16	72.3	7590
13.17	72.3	7594
13.18	72.3	7595
13.19	72.4	7598
13.2	72.4	7601
13.21	72.4	7604
13.23	72.4	7606
13.24	72.5	7609
13.26	72.5	7611
13.27	72.5	7612
13.28	72.5	7613
13.29	72.5	7614
13.3	72.5	7615
13.31	72.5	7618
13.32	72.6	7620
13.33	72.6	7622
13.35	72.6	7624
13.36	72.6	7627
13.37	72.7	7629
13.38	72.7	7632
13.4	72.7	7635
13.41	72.7	7637
13.42	72.8	7641
13.43	72.8	7643
13.44	72.8	7646
13.45	72.8	7648
13.46	72.9	7650
13.47	72.9	7654
13.48	72.9	7656
13.49	72.9	7658
13.5	73.0	7661
13.51	73.0	7664
13.52	73.0	7665
13.53	73.0	7670
13.54	73.1	7673
13.56	73.1	7678
13.57	73.1	7679
13.58	73.2	7682
13.59	73.2	7683
13.6	73.2	7686
13.61	73.2	7690
13.62	73.3	7693
13.63	73.3	7694
13.64	73.3	7699
13.65	73.3	7701
13.66	73.4	7703
13.68	73.4	7707
13.69	73.4	7709
13.7	73.4	7711
13.72	73.5	7713
